Choice,A_follower_count,A_following_count,A_mentions_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_mentions_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_2,B_network_feature_3
1,28613,3557,0.751434251,0.100503359,0.100503359,0.100503359,2.666666667,218.3333333,5685,942,30.13122089,5.312394518,0.100503359,4.819142948,224.2252252,7527.405405
0,7271,335,8.786665588,0.367462556,0.100503359,0.367462556,79.125,1841.3,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364
1,232753,320,175.2647763,3.108490477,1.614716825,4.401918701,47.0969163,2374.155653,177796,0,9.148384108,0.100503359,0.100503359,0.100503359,66.61904762,1681.238095
1,322682,37601,176.5337159,6.849227229,1.345073398,4.359865448,234.3380682,7168.464489,541611,2140,2418.369859,13.92558482,0.100503359,32.97302392,59.1202268,4861.4109
0,130850,3394,92.86965112,2.548047615,0.100503359,3.036687975,102.5730028,10481.73554,221001,906,3933.238007,0.339522141,0.100503359,12.7373301,42.96207826,1498.355423
1,99193,69,71.89706829,0.339522141,0.100503359,0.339522141,143.9478528,4795.834356,18322,6564,33.13689812,7.079134558,2.807889143,5.046194453,118.6428571,2065.119048
0,38,0,0.100503359,0.100503359,0.100503359,0.346838542,0,0,628,921,3.943848339,4.769929665,0.870136127,2.95323722,210.625,14027.5
0,4321482,259,7068.594081,2.101994023,0.339522141,10.21653167,11.30328061,1404.195349,1040229,725,1420.43804,2.807441782,0.860356879,9.028718324,83.0368755,4524.141554
0,508213,554,3619.31077,7.828675702,2.267574259,23.62132386,47.61790808,2314.93336,3302480,550744,936.6361264,41.31718936,0.595962081,42.81370448,69.15087248,3456.096107
0,16978,6715,0.332423044,0.100503359,0.100503359,3.342998511,130,2874,138235,780,267.4365113,32.38155115,3.495342668,26.6084698,27.47856315,4345.216686
1,561,477,4.092292101,1.652304365,0.613409142,2.148513656,187.6,2984.6,272,733,1.566738198,1.574398779,0.337131953,1.052308108,28.5,554.5
1,454514,1479,455.1806152,30.1880544,0.100503359,21.06319645,159.0059621,5756.679133,580544,2799,296.9782053,15.03302568,4.807179812,8.262063127,87.18377483,3547.782285
0,3106,3232,4.12499755,0.100503359,0.100503359,1.109067979,5,531.9444444,631958,674,614.9687449,4.052278956,1.340565773,12.30503544,35.83865939,2231.568979
0,285735,276251,19.32758151,0.100503359,0.100503359,0.100503359,44.80645161,4144.258065,1040229,725,1420.43804,2.807441782,0.860356879,9.028718324,83.0368755,4524.141554
1,638283,150,20677.88345,1.326086999,0.100503359,33.68290205,0.947575406,480.5420134,44,79,0.576871582,0.100503359,0.100503359,0.100503359,33.5,629
0,201,152,0.908233631,0.100503359,0.100503359,0.100503359,25.33333333,1320.666667,5277,74,7.121589266,0.603202317,0.100503359,0.603202317,112.5666667,2568.833333
1,1043,974,0.100503359,1.134269524,0.100503359,1.637349347,0,0,112,243,1.445173536,0.100503359,0.100503359,0.603176929,96.6,1414.2
0,1221,313,0.367462556,0.100503359,0.100503359,0.100503359,9,1096,127,36,0.100503359,0.100503359,0.100503359,0.34437519,0,0
1,5941,1615,39.58957118,1.515953071,0.100503359,1.281690763,63.99152542,2503.949153,48711,22845,61.92480424,0.100503359,0.100503359,0.100503359,80.34334764,4431.682403
0,127,36,0.100503359,0.100503359,0.100503359,0.34437519,0,0,125438,983,55.13726596,2.251398297,0.100503359,7.207908455,217.2416667,6466.733333
1,723800,328,1695.430195,3.581056819,1.85822627,6.484085949,13.59848771,1336.213611,120772,468,660.3840858,5.02997589,2.313890145,6.305116118,60.59658849,2013.164606
0,1205166,3329,55.79500987,1.557779248,0.334765667,2.511536377,55.48333333,62386.91667,828774,904,374.3698693,2.57321391,1.587396589,2.314183668,53.48880358,3771.863084
1,1634478,12567,12725.70972,21.75985933,7.262186383,16.69141777,24.4788244,2299.088294,3302480,550744,936.6361264,41.31718936,0.595962081,42.81370448,69.15087248,3456.096107
1,173872,2804,346.5474983,6.812973884,1.337915226,7.574686688,268.1329827,9307.214876,392738,9364,258.523924,7.471339626,0.595962081,10.99913362,41.01621074,3042.892604
0,54453,7688,115.3233572,16.86771842,2.092498504,10.74683839,258.0514541,8569.149888,1404323,563,967.7206417,4.473798492,0.805680232,6.24180594,57.64383892,3201.293706
0,224146,272,56.72528019,0.100503359,0.100503359,5.782978754,54.92523364,7211.663551,794,892,1.336914175,1.059212559,0.337131953,0.822583964,0,68.5
0,185616,1001,266.0138739,13.11190375,0.334765667,13.66517257,172.9862288,5321.646186,100151,31383,286.9417384,6.663615138,0.100503359,8.464206735,120.1950585,4332.485046
0,5685,942,30.13122089,5.312394518,0.100503359,4.819142948,224.2252252,7527.405405,15385,673,55.99354588,6.946233255,0.341936472,6.503977478,152.495098,3286.617647
1,126738,779,171.8195552,4.411322664,1.530222492,4.202882585,126.0441595,3627.968661,1910,1614,9.947391744,10.40052231,4.099820764,8.737915731,824.2758621,6487.931034
1,1525260,747,3316.259533,8.257135962,6.558355731,22.44319112,57.95732839,2352.647334,102116,293,1729.451634,30.82997666,8.568366922,93.31157133,12.31026948,1636.379704
1,1487,802,0.966087919,1.141857263,0.621180311,1.141857263,42,755,10602,790,34.06768688,6.367274237,0.824900249,4.457739344,152.0852713,6724.116279
1,25195,1443,1.661163736,0.354378899,0.354378899,5.062816338,6,6531,676,243,1.982530863,0.100503359,0.100503359,36.40163972,4.666666667,269.5
1,1525260,747,3316.259533,8.257135962,6.558355731,22.44319112,57.95732839,2352.647334,9542820,2069,4336.358286,7.37699597,1.838380721,3.113625134,16.38513842,3413.41185
1,20288,1568,34.28379003,1.347967466,0.600714083,1.365921888,85.57861635,1928.503145,7157,73,8.691432094,0.346838542,0.100503359,2.593923684,29.48387097,4767.290323
1,236123,858,77.19357338,12.54160129,2.550725068,12.60707242,159.2006472,5131.31068,627949,150866,246.4038455,21.260939,1.320681034,15.27806577,235.7872648,11977.04342
0,78731,6212,97.39584224,13.84364379,1.788635968,12.66075551,59.91666667,2026.757813,1706188,402,837.5800523,7.621259366,2.60905999,4.866270991,21.28910134,1937.639388
0,20542,635,10.99055651,1.095797028,0.598150194,2.077718034,35.45238095,2758.52381,17842623,46964,16377.1729,0.362150068,0.100503359,1.608248058,10.57403878,1376.618332
0,671,215,0.354378899,0.100503359,0.100503359,0.100503359,1,148,130850,3394,92.86965112,2.548047615,0.100503359,3.036687975,102.5730028,10481.73554
0,3106,3232,4.12499755,0.100503359,0.100503359,1.109067979,5,531.9444444,182598,1402,145.8449097,23.5491893,0.100503359,15.95324256,276.4965157,8038.066202
0,3106,3232,4.12499755,0.100503359,0.100503359,1.109067979,5,531.9444444,44027,113,45.20422152,1.116158362,0.100503359,0.859718422,112.1914894,2122.702128
1,2256591,735,488.9643326,0.865711164,0.364792964,0.847756742,41.48783014,3843.376489,3081505,119234,19.17301992,0.100503359,0.100503359,0.100503359,55.64179104,17588.0597
1,3302480,550744,936.6361264,41.31718936,0.595962081,42.81370448,69.15087248,3456.096107,196692,2339,710.7490998,9.735097305,5.092675817,17.02822609,39.55689718,2039.958288
0,95,120,0.356943299,0.356943299,0.356943299,0.356943299,0,0,392738,9364,258.523924,7.471339626,0.595962081,10.99913362,41.01621074,3042.892604
1,203788,1069,1043.235953,20.64364329,1.371207871,22.23138596,59.96437824,1554.076101,119001,119704,63.60326158,11.2328519,0.100503359,6.628896724,167.9130435,6161.917874
1,508213,554,3619.31077,7.828675702,2.267574259,23.62132386,47.61790808,2314.93336,1634478,12567,12725.70972,21.75985933,7.262186383,16.69141777,24.4788244,2299.088294
0,1271,1503,0.297973177,0.100503359,0.100503359,0.100503359,0,12,102116,293,1729.451634,30.82997666,8.568366922,93.31157133,12.31026948,1636.379704
1,182598,1402,145.8449097,23.5491893,0.100503359,15.95324256,276.4965157,8038.066202,58090,6,98.95424086,0.796262414,0.332423044,0.332423044,241.6804598,8490.301149
0,158467,154157,299.6078791,0.100503359,0.100503359,0.100503359,122.252802,11514.81196,48777,858,247.2387454,3.031695655,1.816746114,21.17569608,32.90277778,1871.071429
0,54453,7688,115.3233572,16.86771842,2.092498504,10.74683839,258.0514541,8569.149888,92462,692,141.5032042,3.787262788,0.596412376,3.041914981,97.38593482,4638.421955
1,7157,73,8.691432094,0.346838542,0.100503359,2.593923684,29.48387097,4767.290323,125438,983,55.13726596,2.251398297,0.100503359,7.207908455,217.2416667,6466.733333
0,697,14,20.61914763,7.783152957,3.698195487,11.37828843,47.21818182,790.6363636,9679,322,9.60716309,0.100503359,0.100503359,0.100503359,26.76190476,1770
1,265258,209,631.9159463,5.460985488,0.100503359,7.498126498,3.826313828,506.6921357,1634478,12567,12725.70972,21.75985933,7.262186383,16.69141777,24.4788244,2299.088294
0,306,433,2.569166386,6.701418498,3.92484464,5.419178583,68.5,1451.4,580,590,0.598150194,0.839583307,0.100503359,1.061650792,0.5,97.5
1,1205166,3329,55.79500987,1.557779248,0.334765667,2.511536377,55.48333333,62386.91667,24437,279,12.3557961,2.135767312,0.599382241,4.666364775,117.0980392,6075.882353
1,117913,1299,189.7552298,11.29483069,2.567269167,10.9337661,185.5420326,5535.939774,1140,927,0.577496612,0.341936472,0.100503359,0.341936472,14.5,1206.5
0,267,352,0.301982614,0.334765667,0.100503359,0.566685352,92,1299,4491415,756,4499.996251,26.96692474,12.62828272,29.06982195,22.74772633,2206.420734
0,146298,49266,146.3112266,1.308355528,0.100503359,4.035825937,54.80230643,1953.62603,480412,11948,1795.525546,4.534987444,1.318140223,15.82591557,60.81466192,2695.612527
0,209,454,0.613409142,0.100503359,0.100503359,0.100503359,0.5,9,92462,692,141.5032042,3.787262788,0.596412376,3.041914981,97.38593482,4638.421955
0,21591,1179,90.45650585,5.709328648,1.111158822,5.176620024,18.44297082,1330.366048,5342840,33401,173636.239,11.40883937,1.652900203,13.48526577,5.348202643,1230.512781
0,20288,1568,34.28379003,1.347967466,0.600714083,1.365921888,85.57861635,1928.503145,71597,44262,10.40356346,0.591205607,0.100503359,5.074567407,72.10638298,2146.893617
1,15385,673,55.99354588,6.946233255,0.341936472,6.503977478,152.495098,3286.617647,58090,6,98.95424086,0.796262414,0.332423044,0.332423044,241.6804598,8490.301149
1,504004,3109,311.8003107,4.486090163,1.049407923,4.806823324,48.53281853,1554.489575,322682,37601,176.5337159,6.849227229,1.345073398,4.359865448,234.3380682,7168.464489
0,4363,221,7.362301949,4.031142365,0.860755107,2.563720818,109.6956522,5559.869565,186557,90762,489.1063787,0.100503359,0.100503359,0.100503359,309.2204929,20356.01556
1,392738,9364,258.523924,7.471339626,0.595962081,10.99913362,41.01621074,3042.892604,314,398,2.911756281,1.546347246,0.332423044,1.333844661,16.11111111,495.7777778
1,15002,1945,98.50741684,25.64641411,0.839508908,23.35146241,83.4039548,3133.562147,867,413,10.90634919,3.975177064,1.12441792,2.635947157,66.91176471,1119.441176
0,146298,49266,146.3112266,1.308355528,0.100503359,4.035825937,54.80230643,1953.62603,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364
0,4760,425,5.011962263,0.100503359,0.100503359,0.100503359,3,277.5909091,2256591,735,488.9643326,0.865711164,0.364792964,0.847756742,41.48783014,3843.376489
0,219,148,0.758307371,0.100503359,0.100503359,0.100503359,205,3922.666667,7185698,30,29146.95646,0.100503359,0.100503359,4.502396413,4.061065794,649.1564853
1,49326,42259,0.4523399,0.100503359,0.100503359,0.100503359,43,1651.5,254,341,6.525792408,1.33289796,0.351840144,1.567160268,74.33333333,2138.238095
0,21591,1179,90.45650585,5.709328648,1.111158822,5.176620024,18.44297082,1330.366048,1404323,563,967.7206417,4.473798492,0.805680232,6.24180594,57.64383892,3201.293706
1,45589,862,148.8542792,27.88176793,3.333491804,23.86128172,127.4042934,2833.847943,24437,279,12.3557961,2.135767312,0.599382241,4.666364775,117.0980392,6075.882353
0,3200,3256,0.290192078,0.362150068,0.100503359,0.362150068,0,11,8120,710,7.368642902,1.59879786,0.595812012,1.332849444,205.5333333,4302.466667
0,209,454,0.613409142,0.100503359,0.100503359,0.100503359,0.5,9,1634478,12567,12725.70972,21.75985933,7.262186383,16.69141777,24.4788244,2299.088294
0,4363,221,7.362301949,4.031142365,0.860755107,2.563720818,109.6956522,5559.869565,236123,858,77.19357338,12.54160129,2.550725068,12.60707242,159.2006472,5131.31068
1,49326,42259,0.4523399,0.100503359,0.100503359,0.100503359,43,1651.5,19562,17637,572.8748555,27.55204041,7.167556746,32.10190616,23.46929577,1395.845634
1,125512,13701,267.7038326,10.98628644,1.360204649,11.16840455,229.7641597,6728.430826,95,120,0.356943299,0.356943299,0.356943299,0.356943299,0,0
1,1912232,33395,38159.53861,2.173241402,0.623796778,4.143115243,19.24536275,1027.420978,592,193,0.55948671,1.1058505,0.351840144,0.351840144,27.5,528.5
1,4036,4172,1.558776602,0.100503359,0.100503359,0.337131953,18.28571429,898.8571429,136,340,0.482027952,0.100503359,0.100503359,0.100503359,14.5,378.5
1,15385,673,55.99354588,6.946233255,0.341936472,6.503977478,152.495098,3286.617647,10693,935,0.634421754,0.367462556,0.100503359,0.367462556,50.5,3452.5
0,2774790,20342,5088.577165,0.810460608,0.339522141,1.081757307,4.78133907,454.9678946,508213,554,3619.31077,7.828675702,2.267574259,23.62132386,47.61790808,2314.93336
1,4947410,112,1774.213927,0.100503359,0.100503359,0.100503359,26.54419364,3068.022437,488750,320,1207.190077,0.842022025,0.593198607,7.044734545,7.859817814,637.9832996
1,92462,692,141.5032042,3.787262788,0.596412376,3.041914981,97.38593482,4638.421955,131920,364,651.7651338,4.801919843,0.341936472,7.054044163,59.58900634,1840.874419
1,871652,140,133.2133449,2.622550291,1.121160223,2.622550291,135.1584507,5187.5,1404323,563,967.7206417,4.473798492,0.805680232,6.24180594,57.64383892,3201.293706
1,414,1134,0.765638337,0.349326776,0.100503359,0.349326776,670,22625.33333,1257,318,12.12709874,1.796125795,0.100503359,1.796125795,591.8113208,8903.660377
1,405315,128127,131.5976276,7.381612504,0.100503359,7.406416233,231.5891608,9587.66958,48711,22845,61.92480424,0.100503359,0.100503359,0.100503359,80.34334764,4431.682403
1,130850,3394,92.86965112,2.548047615,0.100503359,3.036687975,102.5730028,10481.73554,158467,154157,299.6078791,0.100503359,0.100503359,0.100503359,122.252802,11514.81196
1,125438,983,55.13726596,2.251398297,0.100503359,7.207908455,217.2416667,6466.733333,1221,313,0.367462556,0.100503359,0.100503359,0.100503359,9,1096
1,1404323,563,967.7206417,4.473798492,0.805680232,6.24180594,57.64383892,3201.293706,16978,6715,0.332423044,0.100503359,0.100503359,3.342998511,130,2874
1,871652,140,133.2133449,2.622550291,1.121160223,2.622550291,135.1584507,5187.5,14843,12352,48.53027062,17.88875172,1.848025014,13.93927832,184.7117647,10791.74706
0,1634478,12567,12725.70972,21.75985933,7.262186383,16.69141777,24.4788244,2299.088294,177796,0,9.148384108,0.100503359,0.100503359,0.100503359,66.61904762,1681.238095
0,2651,2838,15.75812622,14.17829981,1.368779512,6.621654561,89.03174603,3293.31746,3722,285,17.14843513,5.878963793,0.610818839,3.583595517,79.40322581,5921.354839
0,3102,253,1.903992695,0.100503359,0.100503359,0.337131953,100,2586.285714,1414,329,2.277661606,0.100503359,0.100503359,1.093883665,133.8571429,5020
0,95,120,0.356943299,0.356943299,0.356943299,0.356943299,0,0,2696,1718,4.237051754,0.586102452,0.100503359,0.837439237,84.94444444,2656.888889
0,3722,285,17.14843513,5.878963793,0.610818839,3.583595517,79.40322581,5921.354839,11147,1500,40.59251241,19.64806445,1.861765207,12.26102921,107.4318182,2481.136364
0,128305,213,140.038427,2.14953593,0.100503359,19.43406988,29.99364407,1643.379237,1203,689,0.581003784,1.642786259,0.100503359,2.153153287,0.5,317.5
0,697,14,20.61914763,7.783152957,3.698195487,11.37828843,47.21818182,790.6363636,1641075,695,5237.291049,17.63611167,3.392829961,6.622205864,9.583602027,1249.680529
1,45589,862,148.8542792,27.88176793,3.333491804,23.86128172,127.4042934,2833.847943,462071,331717,201.09843,0.100503359,0.100503359,0.100503359,24.63387978,2543.060109
1,2256591,735,488.9643326,0.865711164,0.364792964,0.847756742,41.48783014,3843.376489,10270,5625,74.53796549,0.100503359,0.100503359,3.318645254,73.37444934,4133.123348
0,655,562,1.151363202,0.573760547,0.100503359,0.569051638,10,602.5,282305,2114,38.81280943,7.518898903,0.837941585,5.010178747,379.3117647,32020.81176
0,867,413,10.90634919,3.975177064,1.12441792,2.635947157,66.91176471,1119.441176,298668,551,493.2563794,4.115212281,0.854539102,3.075462809,75.97009804,3865.446569
0,3166413,276,1253.345429,12.96342523,2.380018078,100.5377967,7.906173842,1694.698822,20288,1568,34.28379003,1.347967466,0.600714083,1.365921888,85.57861635,1928.503145
1,41765,185,1529.643058,76.80951445,5.392171096,104.4386255,50.13204173,3585.789866,130878,5409,14.44166406,0.875213638,0.100503359,26.19189303,18.90196078,4006.686275
1,44,79,0.576871582,0.100503359,0.100503359,0.100503359,33.5,629,219,148,0.758307371,0.100503359,0.100503359,0.100503359,205,3922.666667
1,8168488,76,2821.694234,2.605210663,0.583369585,2.381687112,11.97713598,2056.461592,1271,1503,0.297973177,0.100503359,0.100503359,0.100503359,0,12
1,24437,279,12.3557961,2.135767312,0.599382241,4.666364775,117.0980392,6075.882353,323,542,0.100503359,0.100503359,0.100503359,0.608280084,0,0
1,1040229,725,1420.43804,2.807441782,0.860356879,9.028718324,83.0368755,4524.141554,44,79,0.576871582,0.100503359,0.100503359,0.100503359,33.5,629
0,1268,933,3.310075337,1.054823201,0.100503359,1.806822537,181.1333333,2256.4,591,401,3.051681663,1.132068589,0.100503359,1.119873766,107.1666667,14013.41667
1,364,927,0.551680478,0.834980863,0.339522141,0.832590675,1.5,122,1140,927,0.577496612,0.341936472,0.100503359,0.341936472,14.5,1206.5
1,4491415,756,4499.996251,26.96692474,12.62828272,29.06982195,22.74772633,2206.420734,16978,6715,0.332423044,0.100503359,0.100503359,3.342998511,130,2874
1,48711,22845,61.92480424,0.100503359,0.100503359,0.100503359,80.34334764,4431.682403,49326,42259,0.4523399,0.100503359,0.100503359,0.100503359,43,1651.5
0,9093,672,11.12202093,15.16593491,2.538667176,7.01675925,123.1388889,4708.166667,501043,3289,307.8053912,2.103644113,0.60409115,2.832401376,70.65880218,4390.37931
0,2470,357,1.12647413,0.337131953,0.337131953,0.596162195,60.6,1983,11147,1500,40.59251241,19.64806445,1.861765207,12.26102921,107.4318182,2481.136364
